,Token_ID,Token,Lemma,POS,POS_TAG,Dependency_Head,Dependency_Label,idx_sent,Negation_cue,next,prev,trigram,trigram_list,prev_bigram,prev_bigram_list,next_bigram,next_bigram_list,HECT,HECA
12666,12,after,after,SCONJ,IN,15,mark,743,O,moment,I,moment after I,"['moment', 'after', 'I']",moment after,"['moment', 'after']",after I,"['after', 'I']",0,0
12667,13,I,I,PRON,PRP,15,nsubj,743,O,after,took,after I took,"['after', 'I', 'took']",after I,"['after', 'I']",I took,"['I', 'took']",0,0
12668,14,took,take,VERB,VBD,12,advcl,743,O,I,it,I took it,"['I', 'took', 'it']",I took,"['I', 'took']",took it,"['took', 'it']",0,0
12669,15,it,it,PRON,PRP,15,dobj,743,O,took,I,took it I,"['took', 'it', 'I']",took it,"['took', 'it']",it I,"['it', 'I']",0,0
12670,16,I,I,PRON,PRP,18,nsubj,743,O,it,knew,it I knew,"['it', 'I', 'knew']",it I,"['it', 'I']",I knew,"['I', 'knew']",0,0
12671,17,knew,know,VERB,VBD,7,conj,743,O,I,that,I knew that,"['I', 'knew', 'that']",I knew,"['I', 'knew']",knew that,"['knew', 'that']",0,0
12672,18,that,that,SCONJ,IN,23,mark,743,O,knew,I,knew that I,"['knew', 'that', 'I']",knew that,"['knew', 'that']",that I,"['that', 'I']",0,0
12673,19,I,I,PRON,PRP,23,nsubjpass,743,O,that,had,that I had,"['that', 'I', 'had']",that I,"['that', 'I']",I had,"['I', 'had']",0,0
12674,20,had,have,AUX,VBD,23,aux,743,O,I,been,I had been,"['I', 'had', 'been']",I had,"['I', 'had']",had been,"['had', 'been']",0,0
12675,21,been,be,AUX,VBN,23,auxpass,743,O,had,drugged,had been drugged,"['had', 'been', 'drugged']",had been,"['had', 'been']",been drugged,"['been', 'drugged']",0,0
12676,22,drugged,drug,VERB,VBN,18,ccomp,743,O,been,.,been drugged .,"['been', 'drugged', '.']",been drugged,"['been', 'drugged']",drugged .,"['drugged', '.']",0,0
12677,23,.,.,PUNCT,.,18,punct,743,O,drugged,In,drugged . In,"['drugged', '.', 'In']",drugged .,"['drugged', '.']",. In,"['.', 'In']",0,0
12678,0,In,in,ADP,IN,7,prep,744,O,.,a,. In a,"['.', 'In', 'a']",. In,"['.', 'In']",In a,"['In', 'a']",0,0
12679,1,a,a,DET,DT,3,det,744,O,In,sort,In a sort,"['In', 'a', 'sort']",In a,"['In', 'a']",a sort,"['a', 'sort']",0,0
12680,2,sort,sort,NOUN,NN,1,pobj,744,O,a,of,a sort of,"['a', 'sort', 'of']",a sort,"['a', 'sort']",sort of,"['sort', 'of']",0,0
12681,3,of,of,ADP,IN,3,prep,744,O,sort,dream,sort of dream,"['sort', 'of', 'dream']",sort of,"['sort', 'of']",of dream,"['of', 'dream']",0,0
12682,4,dream,dream,NOUN,NN,4,pobj,744,O,of,I,of dream I,"['of', 'dream', 'I']",of dream,"['of', 'dream']",dream I,"['dream', 'I']",0,0
12683,5,I,I,PRON,PRP,7,nsubj,744,O,dream,remember,dream I remember,"['dream', 'I', 'remember']",dream I,"['dream', 'I']",I remember,"['I', 'remember']",0,0
12684,6,remember,remember,VERB,VBP,22,ccomp,744,O,I,being,I remember being,"['I', 'remember', 'being']",I remember,"['I', 'remember']",remember being,"['remember', 'being']",0,0
12685,7,being,be,AUX,VBG,11,auxpass,744,O,remember,half-led,remember being half-led,"['remember', 'being', 'half-led']",remember being,"['remember', 'being']",being half-led,"['being', 'half-led']",0,0
12686,8,half-led,half-led,ADJ,JJ,8,acomp,744,O,being,",","being half-led ,","['being', 'half-led', ',']",being half-led,"['being', 'half-led']","half-led ,","['half-led', ',']",0,0
12687,9,",",",",PUNCT,",",11,punct,744,O,half-led,half-carried,"half-led , half-carried","['half-led', ',', 'half-carried']","half-led ,","['half-led', ',']",", half-carried","[',', 'half-carried']",0,0
12688,10,half-carried,half-carried,ADJ,JJ,7,xcomp,744,O,",",to,", half-carried to","[',', 'half-carried', 'to']",", half-carried","[',', 'half-carried']",half-carried to,"['half-carried', 'to']",0,0
12689,11,to,to,ADP,IN,11,prep,744,O,half-carried,the,half-carried to the,"['half-carried', 'to', 'the']",half-carried to,"['half-carried', 'to']",to the,"['to', 'the']",0,0
12690,12,the,the,DET,DT,14,det,744,O,to,carriage,to the carriage,"['to', 'the', 'carriage']",to the,"['to', 'the']",the carriage,"['the', 'carriage']",0,0
12691,13,carriage,carriage,NOUN,NN,12,pobj,744,O,the,;,the carriage ;,"['the', 'carriage', ';']",the carriage,"['the', 'carriage']",carriage ;,"['carriage', ';']",0,0
12692,14,;,;,PUNCT,:,22,punct,744,O,carriage,in,carriage ; in,"['carriage', ';', 'in']",carriage ;,"['carriage', ';']",; in,"[';', 'in']",0,0
12693,15,in,in,ADP,IN,22,prep,744,O,;,the,; in the,"[';', 'in', 'the']",; in,"[';', 'in']",in the,"['in', 'the']",0,0
12694,16,the,the,DET,DT,19,det,744,O,in,same,in the same,"['in', 'the', 'same']",in the,"['in', 'the']",the same,"['the', 'same']",0,0
12695,17,same,same,ADJ,JJ,19,amod,744,O,the,state,the same state,"['the', 'same', 'state']",the same,"['the', 'same']",same state,"['same', 'state']",0,0
12696,18,state,state,NOUN,NN,16,pobj,744,O,same,I,same state I,"['same', 'state', 'I']",same state,"['same', 'state']",state I,"['state', 'I']",0,0
12697,19,I,I,PRON,PRP,22,nsubjpass,744,O,state,was,state I was,"['state', 'I', 'was']",state I,"['state', 'I']",I was,"['I', 'was']",0,0
12698,20,was,be,AUX,VBD,22,auxpass,744,O,I,conveyed,I was conveyed,"['I', 'was', 'conveyed']",I was,"['I', 'was']",was conveyed,"['was', 'conveyed']",0,0
12699,21,conveyed,convey,VERB,VBN,0,ROOT,744,O,was,to,was conveyed to,"['was', 'conveyed', 'to']",was conveyed,"['was', 'conveyed']",conveyed to,"['conveyed', 'to']",0,0
12700,22,to,to,ADP,IN,22,prep,744,O,conveyed,the,conveyed to the,"['conveyed', 'to', 'the']",conveyed to,"['conveyed', 'to']",to the,"['to', 'the']",0,0
12701,23,the,the,DET,DT,25,det,744,O,to,train,to the train,"['to', 'the', 'train']",to the,"['to', 'the']",the train,"['the', 'train']",0,0
12702,24,train,train,NOUN,NN,23,pobj,744,O,the,.,the train .,"['the', 'train', '.']",the train,"['the', 'train']",train .,"['train', '.']",0,0
12703,25,.,.,PUNCT,.,22,punct,744,O,train,Only,train . Only,"['train', '.', 'Only']",train .,"['train', '.']",. Only,"['.', 'Only']",0,0
12704,0,Only,only,ADV,RB,2,advmod,745,O,.,then,. Only then,"['.', 'Only', 'then']",. Only,"['.', 'Only']",Only then,"['Only', 'then']",0,0
12705,1,then,then,ADV,RB,14,advmod,745,O,Only,",","Only then ,","['Only', 'then', ',']",Only then,"['Only', 'then']","then ,","['then', ',']",0,0
12706,2,",",",",PUNCT,",",14,punct,745,O,then,when,"then , when","['then', ',', 'when']","then ,","['then', ',']",", when","[',', 'when']",0,0
12707,3,when,when,SCONJ,WRB,9,advmod,745,O,",",the,", when the","[',', 'when', 'the']",", when","[',', 'when']",when the,"['when', 'the']",0,0
12708,4,the,the,DET,DT,6,det,745,O,when,wheels,when the wheels,"['when', 'the', 'wheels']",when the,"['when', 'the']",the wheels,"['the', 'wheels']",0,0
12709,5,wheels,wheel,NOUN,NNS,9,nsubj,745,O,the,were,the wheels were,"['the', 'wheels', 'were']",the wheels,"['the', 'wheels']",wheels were,"['wheels', 'were']",0,0
12710,6,were,be,AUX,VBD,9,aux,745,O,wheels,almost,wheels were almost,"['wheels', 'were', 'almost']",wheels were,"['wheels', 'were']",were almost,"['were', 'almost']",0,0
12711,7,almost,almost,ADV,RB,9,advmod,745,O,were,moving,were almost moving,"['were', 'almost', 'moving']",were almost,"['were', 'almost']",almost moving,"['almost', 'moving']",0,0
12712,8,moving,move,VERB,VBG,14,advcl,745,O,almost,",","almost moving ,","['almost', 'moving', ',']",almost moving,"['almost', 'moving']","moving ,","['moving', ',']",0,0
12713,9,",",",",PUNCT,",",14,punct,745,O,moving,did,"moving , did","['moving', ',', 'did']","moving ,","['moving', ',']",", did","[',', 'did']",0,0
12714,10,did,do,AUX,VBD,14,aux,745,O,",",I,", did I","[',', 'did', 'I']",", did","[',', 'did']",did I,"['did', 'I']",0,0
12715,11,I,I,PRON,PRP,14,nsubj,745,O,did,suddenly,did I suddenly,"['did', 'I', 'suddenly']",did I,"['did', 'I']",I suddenly,"['I', 'suddenly']",0,0
12716,12,suddenly,suddenly,ADV,RB,14,advmod,745,O,I,realize,I suddenly realize,"['I', 'suddenly', 'realize']",I suddenly,"['I', 'suddenly']",suddenly realize,"['suddenly', 'realize']",0,0
12717,13,realize,realize,VERB,VB,0,ROOT,745,O,suddenly,that,suddenly realize that,"['suddenly', 'realize', 'that']",suddenly realize,"['suddenly', 'realize']",realize that,"['realize', 'that']",0,0
12718,14,that,that,SCONJ,IN,18,mark,745,O,realize,my,realize that my,"['realize', 'that', 'my']",realize that,"['realize', 'that']",that my,"['that', 'my']",0,0
12719,15,my,my,PRON,PRP$,17,poss,745,O,that,liberty,that my liberty,"['that', 'my', 'liberty']",that my,"['that', 'my']",my liberty,"['my', 'liberty']",0,0
12720,16,liberty,liberty,NOUN,NN,18,nsubj,745,O,my,lay,my liberty lay,"['my', 'liberty', 'lay']",my liberty,"['my', 'liberty']",liberty lay,"['liberty', 'lay']",0,0
12721,17,lay,lie,VERB,VBD,14,ccomp,745,O,liberty,in,liberty lay in,"['liberty', 'lay', 'in']",liberty lay,"['liberty', 'lay']",lay in,"['lay', 'in']",0,0
12722,18,in,in,ADP,IN,18,prep,745,O,lay,my,lay in my,"['lay', 'in', 'my']",lay in,"['lay', 'in']",in my,"['in', 'my']",0,0
12723,19,my,my,PRON,PRP$,22,poss,745,O,in,own,in my own,"['in', 'my', 'own']",in my,"['in', 'my']",my own,"['my', 'own']",0,0
12724,20,own,own,ADJ,JJ,22,amod,745,O,my,hands,my own hands,"['my', 'own', 'hands']",my own,"['my', 'own']",own hands,"['own', 'hands']",0,0
12725,21,hands,hand,NOUN,NNS,19,pobj,745,O,own,.,own hands .,"['own', 'hands', '.']",own hands,"['own', 'hands']",hands .,"['hands', '.']",0,0
12726,22,.,.,PUNCT,.,14,punct,745,O,hands,I,hands . I,"['hands', '.', 'I']",hands .,"['hands', '.']",. I,"['.', 'I']",0,0
12727,0,I,I,PRON,PRP,2,nsubj,746,O,.,sprang,. I sprang,"['.', 'I', 'sprang']",. I,"['.', 'I']",I sprang,"['I', 'sprang']",0,0
12728,1,sprang,spring,VERB,VBD,6,ccomp,746,O,I,out,I sprang out,"['I', 'sprang', 'out']",I sprang,"['I', 'sprang']",sprang out,"['sprang', 'out']",0,0
12729,2,out,out,ADP,RP,2,prt,746,O,sprang,",","sprang out ,","['sprang', 'out', ',']",sprang out,"['sprang', 'out']","out ,","['out', ',']",0,0
12730,3,",",",",PUNCT,",",6,punct,746,O,out,they,"out , they","['out', ',', 'they']","out ,","['out', ',']",", they","[',', 'they']",0,0
12731,4,they,they,PRON,PRP,6,nsubj,746,O,",",tried,", they tried","[',', 'they', 'tried']",", they","[',', 'they']",they tried,"['they', 'tried']",0,0
12732,5,tried,try,VERB,VBD,0,ROOT,746,O,they,to,they tried to,"['they', 'tried', 'to']",they tried,"['they', 'tried']",tried to,"['tried', 'to']",0,0
12733,6,to,to,PART,TO,8,aux,746,O,tried,drag,tried to drag,"['tried', 'to', 'drag']",tried to,"['tried', 'to']",to drag,"['to', 'drag']",0,0
12734,7,drag,drag,VERB,VB,6,xcomp,746,O,to,me,to drag me,"['to', 'drag', 'me']",to drag,"['to', 'drag']",drag me,"['drag', 'me']",0,0
12735,8,me,I,PRON,PRP,8,dobj,746,O,drag,back,drag me back,"['drag', 'me', 'back']",drag me,"['drag', 'me']",me back,"['me', 'back']",0,0
12736,9,back,back,ADV,RB,8,advmod,746,O,me,",","me back ,","['me', 'back', ',']",me back,"['me', 'back']","back ,","['back', ',']",0,0
12737,10,",",",",PUNCT,",",6,punct,746,O,back,and,"back , and","['back', ',', 'and']","back ,","['back', ',']",", and","[',', 'and']",0,0
12738,11,and,and,CCONJ,CC,6,cc,746,O,",",had,", and had","[',', 'and', 'had']",", and","[',', 'and']",and had,"['and', 'had']",0,0
12739,12,had,have,AUX,VBD,16,aux,746,O,and,it,and had it,"['and', 'had', 'it']",and had,"['and', 'had']",had it,"['had', 'it']",0,0
12740,13,it,it,PRON,PRP,16,nsubj,746,O,had,not,had it not,"['had', 'it', 'not']",had it,"['had', 'it']",it not,"['it', 'not']",0,0
12741,14,not,not,PART,RB,16,neg,746,B-NEG,it,been,it not been,"['it', 'not', 'been']",it not,"['it', 'not']",not been,"['not', 'been']",1,0
12742,15,been,be,AUX,VBN,6,conj,746,O,not,for,not been for,"['not', 'been', 'for']",not been,"['not', 'been']",been for,"['been', 'for']",0,0
12743,16,for,for,ADP,IN,16,prep,746,O,been,the,been for the,"['been', 'for', 'the']",been for,"['been', 'for']",for the,"['for', 'the']",0,0
12744,17,the,the,DET,DT,19,det,746,O,for,help,for the help,"['for', 'the', 'help']",for the,"['for', 'the']",the help,"['the', 'help']",0,0
12745,18,help,help,NOUN,NN,17,pobj,746,O,the,of,the help of,"['the', 'help', 'of']",the help,"['the', 'help']",help of,"['help', 'of']",0,0
12746,19,of,of,ADP,IN,19,prep,746,O,help,this,help of this,"['help', 'of', 'this']",help of,"['help', 'of']",of this,"['of', 'this']",0,0
12747,20,this,this,DET,DT,23,det,746,O,of,good,of this good,"['of', 'this', 'good']",of this,"['of', 'this']",this good,"['this', 'good']",0,0
12748,21,good,good,ADJ,JJ,23,amod,746,O,this,man,this good man,"['this', 'good', 'man']",this good,"['this', 'good']",good man,"['good', 'man']",0,0
12749,22,man,man,NOUN,NN,20,pobj,746,O,good,",","good man ,","['good', 'man', ',']",good man,"['good', 'man']","man ,","['man', ',']",0,0
12750,23,",",",",PUNCT,",",23,punct,746,O,man,who,"man , who","['man', ',', 'who']","man ,","['man', ',']",", who","[',', 'who']",0,0
12751,24,who,who,PRON,WP,26,nsubj,746,O,",",led,", who led","[',', 'who', 'led']",", who","[',', 'who']",who led,"['who', 'led']",0,0
12752,25,led,lead,VERB,VBD,23,relcl,746,O,who,me,who led me,"['who', 'led', 'me']",who led,"['who', 'led']",led me,"['led', 'me']",0,0
12753,26,me,I,PRON,PRP,26,dobj,746,O,led,to,led me to,"['led', 'me', 'to']",led me,"['led', 'me']",me to,"['me', 'to']",0,0
12754,27,to,to,ADP,IN,26,prep,746,O,me,the,me to the,"['me', 'to', 'the']",me to,"['me', 'to']",to the,"['to', 'the']",0,0
12755,28,the,the,DET,DT,30,det,746,O,to,cab,to the cab,"['to', 'the', 'cab']",to the,"['to', 'the']",the cab,"['the', 'cab']",0,0
12756,29,cab,cab,NOUN,NN,28,pobj,746,O,the,",","the cab ,","['the', 'cab', ',']",the cab,"['the', 'cab']","cab ,","['cab', ',']",0,0
12757,30,",",",",PUNCT,",",36,punct,746,O,cab,I,"cab , I","['cab', ',', 'I']","cab ,","['cab', ',']",", I","[',', 'I']",0,0
12758,31,I,I,PRON,PRP,36,nsubj,746,O,",",should,", I should","[',', 'I', 'should']",", I","[',', 'I']",I should,"['I', 'should']",0,0
12759,32,should,should,AUX,MD,36,aux,746,O,I,never,I should never,"['I', 'should', 'never']",I should,"['I', 'should']",should never,"['should', 'never']",0,0
12760,33,never,never,ADV,RB,36,neg,746,B-NEG,should,had,should never had,"['should', 'never', 'had']",should never,"['should', 'never']",never had,"['never', 'had']",1,0
12761,34,had,have,AUX,VBD,36,aux,746,O,never,broken,never had broken,"['never', 'had', 'broken']",never had,"['never', 'had']",had broken,"['had', 'broken']",0,0
12762,35,broken,break,VERB,VBN,6,conj,746,O,had,away,had broken away,"['had', 'broken', 'away']",had broken,"['had', 'broken']",broken away,"['broken', 'away']",0,0
12763,36,away,away,ADV,RB,36,advmod,746,O,broken,.,broken away .,"['broken', 'away', '.']",broken away,"['broken', 'away']",away .,"['away', '.']",0,0
12764,37,.,.,PUNCT,.,6,punct,746,O,away,Now,away . Now,"['away', '.', 'Now']",away .,"['away', '.']",. Now,"['.', 'Now']",0,0
12765,0,Now,now,ADV,RB,7,advmod,747,O,.,",",". Now ,","['.', 'Now', ',']",. Now,"['.', 'Now']","Now ,","['Now', ',']",0,0
12766,1,",",",",PUNCT,",",7,punct,747,O,Now,thank,"Now , thank","['Now', ',', 'thank']","Now ,","['Now', ',']",", thank","[',', 'thank']",0,0
12767,2,thank,thank,VERB,VBP,7,advcl,747,O,",",God,", thank God","[',', 'thank', 'God']",", thank","[',', 'thank']",thank God,"['thank', 'God']",0,0
12768,3,God,God,PROPN,NNP,3,dobj,747,O,thank,",","thank God ,","['thank', 'God', ',']",thank God,"['thank', 'God']","God ,","['God', ',']",0,0
12769,4,",",",",PUNCT,",",7,punct,747,O,God,I,"God , I","['God', ',', 'I']","God ,","['God', ',']",", I","[',', 'I']",0,0
12770,5,I,I,PRON,PRP,7,nsubj,747,O,",",am,", I am","[',', 'I', 'am']",", I","[',', 'I']",I am,"['I', 'am']",0,0
12771,6,am,be,AUX,VBP,0,ROOT,747,O,I,beyond,I am beyond,"['I', 'am', 'beyond']",I am,"['I', 'am']",am beyond,"['am', 'beyond']",0,0
12772,7,beyond,beyond,ADP,IN,7,prep,747,O,am,their,am beyond their,"['am', 'beyond', 'their']",am beyond,"['am', 'beyond']",beyond their,"['beyond', 'their']",0,0
12773,8,their,their,PRON,PRP$,10,poss,747,O,beyond,power,beyond their power,"['beyond', 'their', 'power']",beyond their,"['beyond', 'their']",their power,"['their', 'power']",0,0
12774,9,power,power,NOUN,NN,8,pobj,747,O,their,forever,their power forever,"['their', 'power', 'forever']",their power,"['their', 'power']",power forever,"['power', 'forever']",0,0
12775,10,forever,forever,ADV,RB,7,advmod,747,O,power,.,power forever .,"['power', 'forever', '.']",power forever,"['power', 'forever']",forever .,"['forever', '.']",0,0
12776,11,.,.,PUNCT,.,7,punct,747,O,forever,"""","forever . ""","['forever', '.', '""']",forever .,"['forever', '.']",". ""","['.', '""']",0,0
12777,12,"""","""",PUNCT,'',7,punct,747,O,.,We,". "" We","['.', '""', 'We']",". ""","['.', '""']",""" We","['""', 'We']",0,0
12778,0,We,we,PRON,PRP,4,nsubj,748,O,"""",had,""" We had","['""', 'We', 'had']",""" We","['""', 'We']",We had,"['We', 'had']",0,0
12779,1,had,have,AUX,VBD,4,aux,748,O,We,all,We had all,"['We', 'had', 'all']",We had,"['We', 'had']",had all,"['had', 'all']",0,0
12780,2,all,all,PRON,DT,4,dep,748,O,had,listened,had all listened,"['had', 'all', 'listened']",had all,"['had', 'all']",all listened,"['all', 'listened']",0,0
12781,3,listened,listen,VERB,VBN,0,ROOT,748,O,all,intently,all listened intently,"['all', 'listened', 'intently']",all listened,"['all', 'listened']",listened intently,"['listened', 'intently']",0,0
12782,4,intently,intently,ADV,RB,4,advmod,748,O,listened,to,listened intently to,"['listened', 'intently', 'to']",listened intently,"['listened', 'intently']",intently to,"['intently', 'to']",0,0
12783,5,to,to,ADP,IN,4,prep,748,O,intently,this,intently to this,"['intently', 'to', 'this']",intently to,"['intently', 'to']",to this,"['to', 'this']",0,0
12784,6,this,this,DET,DT,9,det,748,O,to,remarkable,to this remarkable,"['to', 'this', 'remarkable']",to this,"['to', 'this']",this remarkable,"['this', 'remarkable']",0,0
12785,7,remarkable,remarkable,ADJ,JJ,9,amod,748,O,this,statement,this remarkable statement,"['this', 'remarkable', 'statement']",this remarkable,"['this', 'remarkable']",remarkable statement,"['remarkable', 'statement']",0,0
12786,8,statement,statement,NOUN,NN,6,pobj,748,O,remarkable,.,remarkable statement .,"['remarkable', 'statement', '.']",remarkable statement,"['remarkable', 'statement']",statement .,"['statement', '.']",0,0
12787,9,.,.,PUNCT,.,4,punct,748,O,statement,It,statement . It,"['statement', '.', 'It']",statement .,"['statement', '.']",. It,"['.', 'It']",0,0
12788,0,It,it,PRON,PRP,2,nsubj,749,O,.,was,. It was,"['.', 'It', 'was']",. It,"['.', 'It']",It was,"['It', 'was']",0,0
12789,1,was,be,AUX,VBD,0,ROOT,749,O,It,Holmes,It was Holmes,"['It', 'was', 'Holmes']",It was,"['It', 'was']",was Holmes,"['was', 'Holmes']",0,0
12790,2,Holmes,Holmes,PROPN,NNP,2,attr,749,O,was,who,was Holmes who,"['was', 'Holmes', 'who']",was Holmes,"['was', 'Holmes']",Holmes who,"['Holmes', 'who']",0,0
12791,3,who,who,PRON,WP,5,nsubj,749,O,Holmes,broke,Holmes who broke,"['Holmes', 'who', 'broke']",Holmes who,"['Holmes', 'who']",who broke,"['who', 'broke']",0,0
12792,4,broke,break,VERB,VBD,3,relcl,749,O,who,the,who broke the,"['who', 'broke', 'the']",who broke,"['who', 'broke']",broke the,"['broke', 'the']",0,0
12793,5,the,the,DET,DT,7,det,749,O,broke,silence,broke the silence,"['broke', 'the', 'silence']",broke the,"['broke', 'the']",the silence,"['the', 'silence']",0,0
12794,6,silence,silence,NOUN,NN,5,dobj,749,O,the,.,the silence .,"['the', 'silence', '.']",the silence,"['the', 'silence']",silence .,"['silence', '.']",0,0
12795,7,.,.,PUNCT,.,2,punct,749,O,silence,"""","silence . ""","['silence', '.', '""']",silence .,"['silence', '.']",". ""","['.', '""']",0,0
12796,0,"""","""",PUNCT,``,10,punct,750,O,.,Our,". "" Our","['.', '""', 'Our']",". ""","['.', '""']",""" Our","['""', 'Our']",0,0
